% Vector size : 2075
% Date and time : 20180515_225812
% Time / Accelerometer x / y / z / Magnetic Field x / y / z / Gyroscope x / y / z
311,-0.198725,9.093455,3.876331,4.440000,-56.340000,-43.439999,-0.050274,-0.175475,-0.134027,0.000000,0.000000,9.887181,
313,-0.213090,9.091062,3.890697,4.440000,-56.340000,-43.439999,-0.057605,-0.174864,-0.135249,0.000000,-0.000000,9.890923,
315,-0.217879,9.086273,3.881119,4.440000,-56.340000,-43.439999,-0.063102,-0.175475,-0.136470,0.000000,0.000000,9.882860,
317,-0.208302,9.088667,3.902668,4.440000,-56.340000,-43.439999,-0.054550,-0.179141,-0.133416,0.000000,0.000000,9.893335,
319,-0.220273,9.100638,3.909851,4.440000,-56.340000,-43.439999,-0.061270,-0.180362,-0.132805,-0.000000,0.000000,9.907425,
321,-0.222668,9.100638,3.919428,4.440000,-56.340000,-43.439999,-0.058215,-0.182806,-0.134638,0.000000,0.000000,9.911263,
323,-0.227456,9.095850,3.917034,4.440000,-56.340000,-43.439999,-0.063102,-0.182195,-0.135249,0.000000,0.000000,9.906026,
325,-0.239427,9.105427,3.926611,4.440000,-56.340000,-43.439999,-0.058826,-0.183417,-0.135859,0.000000,0.000000,9.918890,
327,-0.244216,9.095850,3.929005,4.440000,-56.340000,-43.439999,-0.062492,-0.184027,-0.138303,-0.000000,0.000000,9.911165,
329,-0.251399,9.083879,3.924217,4.800000,-56.759998,-43.139999,-0.064935,-0.185860,-0.138914,0.000000,0.000000,9.898460,
331,-0.272947,9.057542,3.933794,4.800000,-56.759998,-43.139999,-0.064324,-0.184638,-0.140746,0.000000,0.000000,9.878678,
333,-0.277736,9.047964,3.938582,4.800000,-56.759998,-43.139999,-0.075320,-0.185249,-0.140746,0.000000,0.000000,9.871941,
335,-0.277736,9.045570,3.943371,4.800000,-56.759998,-43.139999,-0.077152,-0.182806,-0.143801,0.000000,0.000000,9.871658,
337,-0.280130,9.052753,3.940976,4.800000,-56.759998,-43.139999,-0.078985,-0.184638,-0.142579,0.000000,0.000000,9.877354,
339,-0.289707,9.057542,3.938582,4.800000,-56.759998,-43.139999,-0.079596,-0.181584,-0.143190,0.000000,0.000000,9.881064,
341,-0.304073,9.026416,3.950553,4.800000,-56.759998,-43.139999,-0.082650,-0.183417,-0.141357,0.000000,0.000000,9.857764,
343,-0.313650,9.035994,3.955342,4.800000,-56.759998,-43.139999,-0.086315,-0.181584,-0.138914,-0.000000,0.000000,9.868753,
346,-0.311256,9.043176,3.967313,4.800000,-56.759998,-43.139999,-0.083261,-0.187082,-0.138303,0.000000,0.000000,9.880054,
347,-0.325621,9.040782,3.988862,4.800000,-56.759998,-43.139999,-0.087537,-0.185249,-0.137081,0.000000,-0.000000,9.887000,
349,-0.339987,9.043176,4.024776,4.380000,-56.939999,-43.379997,-0.092424,-0.185249,-0.132194,0.000000,0.000000,9.904213,
351,-0.325621,9.052753,4.036747,4.380000,-56.939999,-43.379997,-0.085704,-0.185860,-0.130362,0.000000,0.000000,9.917345,
353,-0.342381,9.052753,4.075056,4.380000,-56.939999,-43.379997,-0.086926,-0.181584,-0.130973,0.000000,0.000000,9.933560,
355,-0.335198,9.031204,4.120547,4.380000,-56.939999,-43.379997,-0.081428,-0.176086,-0.123642,0.000000,-0.000000,9.932468,
357,-0.330410,9.021627,4.134912,4.380000,-56.939999,-43.379997,-0.081428,-0.173643,-0.119977,0.000000,0.000000,9.929573,
359,-0.325621,9.014444,4.139701,4.380000,-56.939999,-43.379997,-0.083261,-0.168756,-0.121810,-0.000000,0.000000,9.924886,
